sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 404
sendevent /dev/input/event2 3 54 840
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 33
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 404
sendevent /dev/input/event2 3 54 840
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 33
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 404
sendevent /dev/input/event2 3 54 840
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 36
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 629
sendevent /dev/input/event2 3 54 871
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 35
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 944
sendevent /dev/input/event2 3 54 867
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 42
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1195
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 52
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 49
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 49
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1470
sendevent /dev/input/event2 3 54 866
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 58
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1711
sendevent /dev/input/event2 3 54 858
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 38
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 708
sendevent /dev/input/event2 3 54 591
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 39
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 949
sendevent /dev/input/event2 3 54 589
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 40
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1182
sendevent /dev/input/event2 3 54 567
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 1 330 0
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 1 330 1
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
sendevent /dev/input/event2 3 54 594
sendevent /dev/input/event2 0 2 0
sendevent /dev/input/event2 0 0 0
sendevent /dev/input/event2 3 48 47
sendevent /dev/input/event2 3 57 0
sendevent /dev/input/event2 3 53 1376
